adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/5DhNxHvlvGWVOOLWVYxsVH9Iyym.jpg,[99],1548326,Horror and Love,es,Horror and Love,"A love letter to the world of freaks, this documentary retraces the birth of Horrorland, voted Europe's Best Scream Park, as well as the love story between Cristina Raya and David Moreno, the two main driving forces behind this Catalan theme park. From St. Louis to Vilassar de Dalt, by way of Newcastle, the camera accompanies them on their odyssey to build a dream called Horrorland.",0.156,/fnjOjrZQiuykora7SWSGrq9rMx3.jpg,2026-07-21,False,False,0.0,0
False,/1XSHPkOgbT1g33dWuIalkGJPd33.jpg,[35],1711559,"Go On, Have Another One",en,"Go On, Have Another One",David is tormented by Ciggi as he is pressured into smoking,0.129,/bUzxOifkpxNphvQqIilif2mATtW.jpg,2026-07-14,False,False,0.0,0
False,/ow8zZJOT4DB325XaTR5OJejktKz.jpg,[99],1713763,Igor and After,sk,Igor a potom,"This year’s gallery of artistically inspiring portraits of uncompromising eccentrics (among them The Hanging of Stuart Cornfeld, Robert Richardson: The White Devil and A Pint of Ink) features another unobtrusive stand-out in the shape of Igor Luther, a key figure of Slovak and European cinematography. Ivan Ostrochovský’s perspective is rare, dynamic and also meditative, while Luther himself co-authored the project during the last few months of his life. Works such as Juraj Jakubisko’s Birds, Orphans and Fools, Volker Schlöndorff’s The Tin Drum and Andrzej Wajda’s Danton, in the persuasive words of their creators, wouldn't have the same timeless energy today if it weren't for Luther's visionary endeavours.",0.2005,,2026-07-03,False,False,0.0,0
False,,[18],1669180,Life Coach,en,Life Coach,"A lonely Muay Thai instructor (Mark Bale) seeks self-confidence through an online life-coaching app, gradually surrendering control to an unseen mentor.",0.119,/mJynYahTifVFTwaRm8Rq0aR3P9d.jpg,2026-07-01,False,False,0.0,0
False,/i28mf2OhQAzPFGdXvdsBihu7RIm.jpg,"[80, 28, 35]",1692824,Fake Punks,en,Fake Punks,"In a desperate attempt to restart his life, a burnt-out pastor hires three teenagers to kidnap his wife.",0.1436,/qa8Ldu4Ntcj69SHJ4XNralgEpsn.jpg,2026-07-16,False,False,0.0,0
False,,"[99, 18]",1462942,Better Days,en,Better Days,"Feature film directed by Hamza Pool, currently in post-production, style and plot kept under wraps.",0.1853,/7k7bPRzF9PNKmB37U43hnqduMDT.jpg,2026-07-14,False,False,0.0,0
False,,[18],1410205,For Séamus,en,For Séamus,"Set in rural Ireland, For Séamus explores the silent struggles between fathers and sons, revealing a story of reconciliation, legacy, and love left unspoken.",0.1103,/7MKh2M87ks5DM8lSountgXmsUJY.jpg,2026-03-28,False,False,0.0,0
False,/4cBNC6tWcIwa8LHu120eHOnSA4j.jpg,[35],1715884,The Wucket Bucket Crew,en,The Wucket Bucket Crew,"Two brothers, Bryson and Perry, start a gang and hang out.",0.1711,/tqdwqDGNzTkWwxoyIKqbY7RFMGU.jpg,2026-07-03,False,False,0.0,0
False,/nIaaxiacmObC2d6RvX4qKxzCR4r.jpg,[18],1574526,"Shush, Now",en,"Shush, Now",A seven year old girl discovers her mum is having an affair.,0.3997,/85nk536PEwNJwP9iwQOnDQvnQhm.jpg,2026-07-09,False,False,0.0,0
False,/r1Vw8x1KGpmVzNyvXgaFTFcSh43.jpg,"[18, 10751, 16]",1712734,Autosave,en,Autosave,"Bintang, who had lost his father, embarks on a new in-game adventure alongside his father after he gathers the courage to play it again. It’s their favourite console game that they haven’t finished yet.",0.1663,/ztXld0mNtYFFQ311WPSGN5EAdNm.jpg,2026-07-12,False,False,0.0,0
False,,"[35, 28, 18]",1677449,Match Monde,ja,マッチモンド,"People who connect through the Match-to-Match app get into street fights in the hope of earning cash and fame. Kagome Mahiro, an 18-year-old school dropout, rescues Mikio, a highschooler who is being harassed by a group of delinquants who use the app. Soon the two become embroiled in a fierce battle.",0.1912,/fjl0ldqss5qk3tEliF5oLmAzhhL.jpg,2026-07-06,False,False,0.0,0
False,/debtzuFuNzYDMqkbfc0fF073nrn.jpg,"[27, 18]",1688641,A Kindness,en,A Kindness,"After fleeing a blood-soaked nightmare in the woods, a priest seeks shelter in the home of a kind suburban woman.",0.1253,/cAfFj7ykP6zbv1IdGj1YVNBQSP0.jpg,2026-07-12,False,False,0.0,0
False,,"[18, 10751]",1697790,Takkan Kubiarkan Kau Menangis,id,Takkan Kubiarkan Kau Menangis,"Dika felt like he was never enough for his mother, Dini, and their relationship was full of conflict. While pursuing his dreams with Sans Band and receiving guidance from Om Radit, Dika finally realized that beneath all his mother's demands lay genuine love and support.",0.2637,/mFUgLaYnR623yMXpsxxnxKAF1vG.jpg,2026-07-16,False,False,0.0,0
False,/4BQVBaiGVFMdbl1zi3ES3GVAjgz.jpg,[18],1718037,MISERY,en,MISERY,"A rideshare driver holding his life together by a thread carries one stranger after another through an unraveling night, each too consumed by their own lives to notice his, as he tries to make it back to his son.",0.1985,/5G4TNxH9iuH9mxdRtQYH91gXiqd.jpg,2026-07-05,False,False,0.0,0
False,,[],1702536,Wake,pt,Wake,"As the sun rises, an old man awakens.",0.0825,/bPLzx6EcU2y6MTkkDh3JLBsgGeY.jpg,2026-07-04,False,False,0.0,0
False,/sOVMqzIZXIBqiWiv2wH26wbDGcz.jpg,"[10402, 10751, 14]",1714224,Fractured 3,en,Fractured 3,"When Red and Chloe alter the past to save their families, they return to a fractured present where they are suddenly parents to teenage daughters, their oldest allies have become vicious enemies, and a stolen temporal pocket watch threatens to wipe Wonderland off the map forever.",0.3619,/arad5MQy4QSDOCaI7NbUOWz8pQR.jpg,2026-07-17,False,False,0.0,0
False,,"[28, 14, 53]",1698971,The Keris,ms,The Keris,"A battle over the Keris Tempa Melaka, a legendary blade linked to warrior Hang Tuah, drawing in a Muay Thai practitioner and a Russian mafia syndicate.",0.2149,/nsnUyIytjO7qMMrUfIfjvrXaaz8.jpg,2026-07-02,False,False,0.0,0
False,/9IcDlLVhdx2YKIdoFSdnSHCfSm3.jpg,[99],1713077,Simon Messner - Aus dem Schatten,de,Simon Messner - Aus dem Schatten,,0.1433,/7bQLqMX0KCwgVLBRI9VnytZ3VC3.jpg,2026-07-07,False,False,0.0,0
False,/8pZiQhWsifjFzQGRUO0TIhExz1S.jpg,"[18, 35]",1628752,Rabbit on a Highway,en,Rabbit on a Highway,"A neurotic, alcoholic trans man struggles through navigating his social and love life.",0.1025,/3mxmTZdZl3uXL4VAww49meLpQfV.jpg,2026-07-10,False,False,0.0,0
False,/tKkzCOIrAdFd3uRr43qwF1u8dQZ.jpg,[35],1720354,Role Models,en,Role Models,"Role Models follows Sophie, Erin and Fletch as they spend the day recovering from a part from the night before. Erin who ruined the party by letting it slip that the birthday girl cheated on her boyfriend. Spends the day on the couch thinking about what she’s done, out of pity fletch offers to go to the shops for her which is. Decision he would soon regret. On the flip side of all of this Sophie spends the day setting up to do a dj set at what she presumes is a night club as she arrives it soon becomes clear she’s made a mistake",0.2363,/vFfclDfUX41wZtWvfyWWXRQtkZE.jpg,2026-07-22,False,False,0.0,0
False,/4t6vyGJ8N5jYZgUnXWDZkm94tzv.jpg,"[878, 18]",1721435,Asf1xia,es,Asf1xia,,0.1304,/nn8bONadA3RGVkmI2f4FQEQtevb.jpg,2026-07-11,False,False,0.0,0
False,/crW4cSQxBNDaegEbkpTStED8lWz.jpg,[99],1720636,Dead Parents Club,en,Dead Parents Club,"Dead Parents Club is a hybrid documentary blending observational footage, experimental performance, and cultural analysis to challenge the pervasive ""orphan trope"" in popular culture.  While children's media like The Lion King, Frozen, and Finding Nemo frequently use parental loss as a narrative tool to spark a character's independence, the lived reality of grief is vastly more complex.  The film follows real individuals who have lost parents as they collaborate on a unique theatre production. By stepping into the roles of iconic fictional orphans like Simba and Frodo, the cast members weave their personal stories of trauma into the scripted scenes. The resulting performance offers a poignant, absurd, and unexpectedly funny exploration of identity and healing.  Moving between fantasy and lived experience, this documentary examines how we navigate profound loss, build deep connections, and ultimately learn to parent ourselves.",0.2832,/jRXkDl9BJS8pgBehkp1XWXGYg14.jpg,2026-07-17,False,False,0.0,0
False,,[35],1708129,La montée,fr,La montée,,0.1221,/meu6HHOspAn7syyjTLr1GcG8dp.jpg,2026-07-09,False,False,0.0,0
False,/dJzuhtmpBYeQEpmSpVlsnI6RJp8.jpg,"[35, 12, 36, 878]",1630545,Le Temps d'une Tartine 2,fr,Le Temps d'une Tartine 2,"While Mixel tries the best he can to help along with Martin's parents, Charlène and Martin have escaped the flames and appeared somewhen else, where twists and turns won't end. Why is everything happening? To find that out... they must go Back to the Toaster!",0.089,/cZYufh0D3gJ6zi1dwn7wCVOrI1V.jpg,2026-07-03,False,False,0.0,0
False,/sYyH3D2meo3EypkFFaREsqRYKRt.jpg,[18],1615283,Fruit Gathering,my,သစ်သီးခူး,"In industrial Yangon, young factory worker San Kyi dreams of returning to her native village. Her relationship with co-worker Theint Theint Oo evolves from closeness to growing distance, revealing tensions between their expectations and life prospects. Amid exhausting labour, social repression, and economic uncertainty, both women seek escape and intimacy. San faces family pressure, emotional confusion, and a deep yearning for a life of dignity. The film delicately portrays female friendship and the fragile balance between intimacy, longing for change, and the social realities of contemporary Myanmar.",0.1406,/b7cbepSZByPE0LSZPL4eB84ZZRR.jpg,2026-07-09,False,False,0.0,0
False,/gCqzVqk9dynxoeyVxjrt9SghYf2.jpg,"[28, 9648]",1721475,Trayecto final,es,Trayecto final,,0.0809,/cPwmhVKMWq5LyWZShUBIJ3EV5Cx.jpg,2026-07-11,False,False,0.0,0
False,,[18],1699034,Coming of Age,ko,성인식,"In today’s harsh world, where it’s hard to live even if you want to work, Jae-soon, who struggles to get through each day without any preparation for the future, has a dream. It is to share three warm meals a day with her daughter in a safe and stable home. To prepare a coming-of-age gift for her daughter, Su-min, she sells pieces of her own body.",0.1416,/gPF8JvxsDYB8ffT0L9ZlOHbEnyA.jpg,2026-07-05,False,False,0.0,0
False,,"[27, 53]",1361852,The convent,es,El Convento,"Lucía and Ana Ma, two young postulants recently arrived at a small convent, find themselves involved in the strange events that occur there.",0.2612,/bacptdUDGGfYg3E0mm5HE4eJQkh.jpg,2026-07-10,False,False,0.0,0
False,,"[10402, 99, 36]",1496021,"The making of ""The Kaptain: The story of Francesco Silvestre""",it,"The making of ""Il Kapitano: Una dedica a Francesco Silvestre""","The story behind the production of ""Il Kapitano: Una dedica a Francesco Silvestre"" (2025)",0.0908,/jN0lyosBR8Jwx98RXUJH6p2DUlo.jpg,2026-07-10,False,False,0.0,0
False,,[],1712658,Tip-top,en,Tip-top,"I did everything tip-top, a then...",0.172,/cqO1VMI3lKhHTM0aZpWLV4JOeD2.jpg,2026-07-03,False,False,0.0,0
False,/p9FZm6HK1kJq5ZFDuThHwLZnEsR.jpg,[18],1721553,Nacimiento: una vida en minutos,xx,Nacimiento: una vida en minutos,,0.1254,/afmpnVUpXVLSeOi5jd0JJdhDHCj.jpg,2026-07-11,False,False,0.0,0
False,/1noCID13C3w6jrsN41nDrabrcec.jpg,[16],1568905,Spacetime Chronicles,it,Spacetime Chronicles,,0.1605,/2SU5Q1VrnMxaqBSD44B1ZH8A6YX.jpg,2025-11-05,False,False,0.0,0
False,/seLEB03iR0FceNaBAIWbERxNpB3.jpg,[18],1721457,El Barquero,es,El Barquero,,0.1229,/cGS67NU7P92IeLuAlhOiPmcRuZw.jpg,2026-07-11,False,False,0.0,0
False,/At3jkZq2LohdsTmFCx087c46xxJ.jpg,[18],1721446,Una isla donde solo sopla buen viento,es,Una isla donde solo sopla buen viento,,0.0759,/tJkZGsdXWBz1MpxRSXIcuuTStKF.jpg,2026-07-11,False,False,0.0,0
False,/ktBQmjyBi6Wn0B99yrftcAjclvA.jpg,[99],1721374,FŪR NOCTIŬM,fr,FŪR NOCTIŬM,,0.1229,/vSRVTnNo20PwFhh0vwNzH061FGX.jpg,2026-07-01,False,False,0.0,0
False,,[99],1721255,City of Palys,lt,Palio miestas,"The film introduces architect Jurgis Rimvydas Palys, his multifaceted world, and the city of Kaunas, which he spent his entire life shaping.",0.0611,/i1tgKjqPIh7eVYHWra2PZtF0VYu.jpg,2026-07-02,False,False,0.0,0
False,/le52KOO3L9Y6B8l3PbtX8wf9a3J.jpg,[18],1674845,Mitjyu,ne,मितज्यू,A story about two guy bonded with the relationship 'Mitjyu' yet navigating through the complexities with each other.,0.3699,/8uZR0EojkDvpytdNIePluK3KtL3.jpg,2025-06-07,False,False,0.0,0
False,,"[18, 14]",1699036,Small talk about the Reptilian,ko,렙틸리언에 관한 짧은 수다,"While an expectant couple whispers to each other in a hospital room, a catastrophic news report breaks on the television. As contractions kick in, their surreal imaginings start to fracture their sense of reality.",0.1243,/xvlD5HVl01lXyfsXWFLs6As6wK5.jpg,2026-07-05,False,False,0.0,0
False,,[],1720907,The Last Closet,en,The Last Closet,Why the AFL was the last major sports league without an openly queer male player; explores inclusion in Australian football culture.,0.1204,,2026-07-12,False,False,0.0,0
False,,[18],1720830,LE CIEL EST COULEUR THÉA,fr,LE CIEL EST COULEUR THÉA,,0.0734,,2026-07-09,False,False,0.0,0
False,/xEZKpEkNMXfctuF0Tza833MW3DR.jpg,[18],1720816,Evanđelje po Noni,hr,Evanđelje po Noni,,0.1204,/qcv8Rys03PqMqZ3BnDyCNrxaqV7.jpg,2026-07-04,False,False,0.0,0
False,,[18],1720313,Твои мои мечты,ru,Твои мои мечты,A new short feature film by Elizaveta Savvina.,0.1178,,2026-07-04,False,False,0.0,0
False,/7h6zoi6toOapxiqvX91GggiKFUO.jpg,[99],1694358,Tempo Corpo Falha,pt,Tempo Corpo Falha,,0.0734,/azQRQ9c5Ba7fQtc6rfnCpgcYr7T.jpg,2026-07-21,False,False,0.0,0
False,,[],1690737,Murphy vs. Christmas,en,Murphy vs. Christmas,"Murphy Vs Christmas is a darkly satirical yet heartfelt drama set in contemporary Dublin, which concerns the plight of failed Irish artist and father, Eoin Murphy as he battles for truth in a world distracted by commercialism, myths and lies.",0.1204,/nq709ksdpBDCSdc4dNPYcEzqz0z.jpg,2026-07-08,False,False,0.0,0
False,/jeEACDXpAtgQmfHDLnFpOLdLXCU.jpg,"[80, 18, 9648]",1698686,Control,nl,Controle,"A notorious kidnapper has struck again. While a girl was on her way home from school, the kidnapper managed to abduct her. Detective Lucas Fonck is investigating the case and is gathering information from various residents in the neighborhood where the girl lives.  His first interview takes place at the home of a man named Wout de Jonge, and during the interview, both men begin to realize that there is more to the other than meets the eye.",0.4061,/ug8CrzDC2tvHaf7nQeXLqUlSanP.jpg,2026-07-07,False,False,0.0,0
False,,[99],1705667,The War Game at Cinecity,en,The War Game at Cinecity,"When Peter Watkins’ banned nuclear war masterpiece ""The War Game"" reached Toronto in 1967, it found an unlikely home at Cinecity, a new cinema determined to challenge audiences. Drawing on archival research and eyewitness accounts, this documentary explores the film’s enduring impact and the role Cinecity played in shaping Canadian film culture.",0.2153,/obQVQ1y3gcgLeUsD3vSEAuNQHCx.jpg,2026-07-07,False,False,0.0,0
False,,[99],1720306,Ночная няня,ru,Ночная няня,A new short documentary film by director Artur Sokolov.,0.1367,,2026-07-04,False,False,0.0,0
False,,[],1689360,Action Stage: Helios Rising Heroes -New Dawn-,ja,Action Stage「エリオスライジングヒーローズ」-New Dawn-,"Four years have passed since the ""Lost Zero"" incident.  Keith Max still believes in the survival of Dino Albani, who was presumed dead, and continues to pursue him.  Meanwhile, Brad Beams keeps a close eye on Keith's precarious actions, striving to find answers to his own doubts.  At this time, a new ""Eclipse"" threat creeps into the city.  In the midst of this chaotic situation, standing before the ""Heroes"" is ""Zero,"" with whom they have fought countless times.  As they confront each other once again, the lost time begins to move violently once more.",0.1723,/QCWDvLXPTwzEnqjS1KuO5zs9ph.jpg,2026-07-03,False,False,0.0,0
False,,"[28, 35, 27]",1368107,Demon Hunter: Time 2 Kill,en,Demon Hunter: Time 2 Kill,"On the hunt to find the pieces of a medallion that can end the demonic control over Earth, Taryn is forced to go through time to save the future.",0.0923,/iMRTw9x6WS6qPh98TWzxJks4rz1.jpg,2026-07-07,False,False,0.0,0
False,/oM74QeGDf2tj6L7XgMKlogTZwr0.jpg,"[18, 28]",1572190,Tap Tap,es,Tap Tap,,0.0797,/olVdgaGRYchwxT8BJcJeZhJr2ID.jpg,2026-07-11,False,False,0.0,0
False,,[99],1720298,Тихие смыслы,ru,Тихие смыслы,"The Nizhny Novgorod Youth Theatre troupe is rehearsing William Gibson's play ""The Miracle Worker."" In search of authenticity, the actors find themselves behind the scenes of blindness and deafness. They enter the real world of a boy named Petya, his mother, and his teacher. Episodes from the play about the education of a deaf-blind child unexpectedly echo real life, but reality is always more complex and profound than fiction.",0.1626,/7C8A5l3HTK8EQSwny5cheOSDex3.jpg,2026-07-04,False,False,0.0,0
